wallet_address,total_pnl_usd,winrate,total_trades,roi_percentage,avg_trade_size,total_volume,consistency_score,token_metrics,risk_metrics,last_updated
7P51XarELaacwoksbdFWxMfMNevVn6oA5j42K6MdbSfq,36262.695,73.91304,46,124.086426,342.10056,102000.78,0,[],{},2024-11-18 12:00:44.000000
5K6YZ8VtGMkv8gPQapmwd5TUQhjsRVKF48yrfwGAchqi,8693.743,70.29703,101,25.484291,181.9766,46025.35,0,[],{},2024-11-18 12:00:57.000000
96fw7RZviikkrtvbXwyBFoHaaEe9TeAZvBQGkBNK6YcL,5609.035,80.55556,36,67.28937,115.77111,22280.08,0,[],{},2024-11-18 12:08:03.000000
DnVKyRmfjoFzvZQkDEcHT3SjbTrkYGRSjGDTHXxdfkpL,1052.1687,65.71429,35,27.646294,47.136,7511.28,0,[],{},2024-11-18 12:21:29.000000
JCQQXdC5836cjEjzWtPcW8V8vi1ewn24QHdPm89RviAB,14062.178,66.666664,30,100.51456,233.16716,42042.25,0,[],{},2024-11-18 12:21:32.000000
75igWv5ynGxp9kFcGv89AC24w8MbriuVmpoVk7wz5RAY,9339.84,65.26316,95,26.120995,189.7715,50417.31,0,[],{},2024-11-18 12:23:09.000000
4ZDPuG7sBns85xE2FxyxjJnbJipggeCLg92f4WgZAon4,4791.2563,67.441864,43,26.69901,208.66628,40681.78,0,[],{},2024-11-18 12:23:38.000000
BcbeHGro87WYCJmdbjxndZACEaeYrSWTG3uRbsVjHEko,868.97284,65.85366,41,26.536139,38.738415,7196.06,0,[],{},2024-11-18 12:25:51.000000
3QcvZnYXxEACDxdcjWsJfZb8c1mXf2BmNX2hSZC4187v,3027.4922,75.0,32,617.6315,7.1810937,3758.88,0,[],{},2024-11-18 12:29:47.000000
98ZzzKxcG1efm9njpKmpEP5gDpk2JwWwoTJinVsFkdN6,46525.152,87.41259,143,36.072952,452.1202,125897.23,0,[],{},2024-11-18 12:29:51.000000
5DYR7eyza7TbLN399gD3yDxhSzkvP8KuWjYKiQ5UaULM,2946.3525,62.5,112,39.434082,80.422,21618.04,0,[],{},2024-11-18 12:31:28.000000
BNzLvQwpE8TuMz5AunkmNYYXSgN5RA5daGj64dNnbS9Y,26383.553,69.82758,116,53.248863,253.7728,80270.15,0,[],{},2024-11-18 12:34:30.000000
dWjtzqqiX3gWM8dsAD59y2VuwS579KbZpDQQ6wpMUqC,237.41573,91.17647,34,136.66277,2.1039705,481.69,0,[],{},2024-11-18 12:35:40.000000
eErQMevFfdbzh936QXqTSQDKYcVupTzmPeu7cmrZEya,2566.0078,61.70213,47,67.696434,46.786385,11773.28,0,[],{},2024-11-18 12:43:36.000000
6yabJ4KPT1geyEjh1cENjbboujSW6aa7RqxsnZYKdN8N,6527.245,62.22222,45,34.388073,148.52266,31330.75,0,[],{},2024-11-18 12:49:09.000000
BAuEZRBt3AmbshGGLc52B5J48sC6FyBcGoj3MteJXkQ9,3306.514,83.13253,83,39.765926,33.2725,9551.68,0,[],{},2024-11-18 12:52:07.000000
71xpejHtKa1sg4fsX6SHUXuS8c8tgWniD28shCty4BNQ,4693.598,91.666664,36,53.859917,100.61916,18391.13,0,[],{},2024-11-18 12:52:08.000000
EfR29EhwkTuaLYxSU3fLboodGpc38F7MeqScyARQxe93,7163.7124,67.34694,49,68.52585,102.972855,27097.93,0,[],{},2024-11-18 13:08:23.000000
3F5uXVURqRQGyYL8svRc6CkXYLHa1r9FeAeSUF1qS5Qg,54.097805,81.08108,37,69.13475,1.0548649,210.26,0,[],{},2024-11-18 13:08:42.000000
8jiQUucQWNKVQYJGPkA71nRxc8t5RJUSYHgfY58CUXDD,23099.549,63.157894,38,55.292015,502.6838,97531.78,0,[],{},2024-11-18 13:24:45.000000
qE6ieGewvAWbb5enpMAQML1bfBDn3CPugGssrLHxvKv,14905.999,60.60606,33,53.50089,403.57788,67522.96,0,[],{},2024-11-18 13:30:03.000000
DyrB5xx6b9Xz5LN6Lr6FEY48VNeH81WnBoZgECJcgwRu,12815.429,61.42857,70,43.903027,145.4655,41013.72,0,[],{},2024-11-18 13:41:38.000000
7VFW3nZtKrptVcuHos9PsbPVeDi8adnqSKLYghDEw69L,1891.2129,64.70588,51,35.161602,56.1185,13328.94,0,[],{},2024-11-18 13:41:40.000000
FvN28WTXubXcGgZHYXVLhL7Z9WRsXBpC3LwikZYWJtCg,16795.016,63.46154,52,37.436584,356.9407,89347.66,0,[],{},2024-11-18 13:42:26.000000
Hi8kdZH1JcL2U8KR6GHTuokcLXp9pThRb6i7XnMUBZ8V,13660.818,86.95652,46,36.060223,411.77325,89427.06,0,[],{},2024-11-18 13:51:59.000000
DDf9qKxwbToY6LpZZzf7HMX9eCCoGQyNW5AuwHjPsCpk,4673.7695,60.526318,38,54.554962,113.40987,21940.53,0,[],{},2024-11-18 13:52:01.000000
C7d68vDpDkUWZ7wNkrPHcUGiGnpV44bYTyMzuPEoaoiZ,4155.2134,84.61539,39,30.966194,172.03052,30991.95,0,[],{},2024-11-18 13:52:51.000000
9C7i4XqzZyuKv6oR12W3BEARaBtVydPrvFauzqyYwUn,6949.266,91.37931,58,28.392237,223.5817,52081.1,0,[],{},2024-11-18 13:52:53.000000
GZmrUMdAnEQrzNaPBGVAECouhrZq9pbfgCz884VAhqDs,7287.5684,62.35294,85,28.05944,162.6346,42578.66,0,[],{},2024-11-18 13:53:50.000000
9Ec67BrzjDrvPjsrdzco8VWpJoP1oMFMsWRREnpdPv1T,5938.0938,71.79487,78,37.49989,98.5908,28288.0,0,[],{},2024-11-18 13:55:00.000000
Bi8AFu4QBCCB5tnPh4YHnFwWVb4P6SJUEGVzy3JHBPFa,18794.86,64.50512,293,43.794624,118.547,40207.72,0,[],{},2024-11-18 13:57:11.000000
5EjiSVYk44iMxjj8kH88h9yuXZ5gkHrWWYT8AnNnxPb2,922.4575,74.19355,31,40.503384,39.103226,5830.83,0,[],{},2024-11-18 14:08:54.000000
DaarWgEMcaYdYkj9bce9kzMGCwgUzRd3Hu5sDMxmW79b,5756.253,97.4359,39,120.16101,59.875896,14952.71,0,[],{},2024-11-18 14:20:45.000000
Gq8Lb9sDS1hcn6u7iinBkKVLPi7mJLukG9XUKbWrHg3q,14181.979,92.30769,78,53.626114,180.6036,49971.37,0,[],{},2024-11-18 14:23:08.000000
8gv34wR2SqmMdiNb7wpDzZ8m8HzPDrEjCyGu8zkUAevP,32411.045,70.18868,265,25.218166,352.2549,98113.0,0,[],{},2024-11-18 14:25:07.000000
DNxSbVPCrxvgcDQWCUWUeDLgijfpKvdPb55qZ9T6ypqh,30138.762,70.0,40,86.165054,428.90588,98190.37,0,[],{},2024-11-18 14:26:52.000000
B1voQuAMMMjdM5MykmATxY467eN3TGPE8SWDkGhtQGct,1531.6497,71.875,32,113.44597,21.332344,4279.52,0,[],{},2024-11-18 14:28:53.000000
3rL7AQmHxdXrgwp8QPcmucAgRhyro2gg39EQCHaZakJa,1221.2888,68.181816,44,25.611914,53.82159,10685.72,0,[],{},2024-11-18 14:32:04.000000
xvzDyh5cSRkifVnhj3fGBfW7teka7HaXLSdbnYxKtoy,4155.8184,62.7907,43,67.20576,66.82372,15356.01,0,[],{},2024-11-18 14:34:39.000000
7ybzqLTsxwaz8Xhp96N6DUfJvA2gyoj8esD8MuvDQsPY,1445.5848,63.636364,33,30.992046,51.549393,7858.99,0,[],{},2024-11-18 14:40:29.000000
G6MaN1AsGdFtsKAvPGZUM6DnhQ52HuigR5T5NzikJf4K,1393.2998,78.723404,47,41.37955,37.44447,8496.03,0,[],{},2024-11-18 14:40:34.000000
J4sTB1hQ6MjonXYhU47TBz228b7fpxzyja2ozamovgGq,770.6342,93.75,32,51.25554,22.407188,3603.2,0,[],{},2024-11-18 14:42:10.000000
8qXhE8FA3Grk7zsiSDfYdccukxRYuf3ThCrzYKAWRffX,15873.023,63.414635,41,58.55959,405.8317,86043.9,0,[],{},2024-11-18 14:44:33.000000
5Hh3GtYXTuu6LV4vbqdYHug6cjSXVnN6prYAPKdMRc95,440.7014,61.728394,81,26.674,12.6287,3306.09,0,[],{},2024-11-18 14:48:56.000000
9qPRe6PsNqLZofR3k8TmCeF3AkEycQocCfXcBfCjUV9H,2514.5427,83.333336,36,54.117092,60.248055,11023.25,0,[],{},2024-11-18 14:50:51.000000
FET9vAXFp1nbyv82UVjG6A5tzBXHFoVxxKi8GkYQkk9J,1442.188,64.0,50,25.884596,53.1108,11996.94,0,[],{},2024-11-18 15:04:11.000000
FxJ15ViQAH1K7qipw7yrPJKRkgasfg8kiBjg1gYbuCaD,656.58984,63.333332,30,32.25754,40.697834,5671.42,0,[],{},2024-11-18 15:11:02.000000
3symdtM1rZkT3k72JskPx1BupA6idinAq6NbZFZwHcuP,221.26811,63.953487,86,44.024017,3.4774,1037.81,0,[],{},2024-11-18 15:15:04.000000
DdxSaJkk32sn1H73Pg4uTG79bmqnrGXm6GcXN4XuGmKT,13375.329,60.0,35,52.446438,429.075,75822.99,0,[],{},2024-11-18 15:28:07.000000
3YeniHeVFvzWYkDNwbq5wegjs1A8etoXTXJ5dAhZ92JV,23211.766,72.30769,65,89.09307,219.5241,67973.77,0,[],{},2024-11-18 15:34:30.000000
7S26tTmtzPAXyEPbrAnteukXL3PMeDoeS8BZnMnmzkSy,14132.759,63.076923,130,75.92875,94.42,33466.05,0,[],{},2024-11-18 15:35:04.000000
H9S9aCEBTUeQEraJNCEDcBSQAUB7ify5XnM1yHCej2YB,26445.639,86.95652,46,100.05111,314.3136,86765.61,0,[],{},2024-11-18 15:41:03.000000
MXmz74ufeyGsn6p2n6fRbeiKcpfyibqmqzD2jAPDGyJ,5534.2725,60.0,30,25.744175,293.1645,39708.15,0,[],{},2024-11-18 15:42:33.000000
H4g9p6t4CEAwGhv1jnQfytnT8MfsSz4NkjtjrEYCH9is,4529.155,69.02655,113,28.45968,61.1852,18357.47,0,[],{},2024-11-18 15:49:51.000000
HPZVcGhiyLRTwTHhYJEQVohhFxGDHYFSDrdnra7QvyKm,5269.8457,65.06024,83,31.012148,115.7999,30347.67,0,[],{},2024-11-18 15:51:07.000000
3eijahFs37Vt6t5Ckk9EbTKFCDLSvhTyQJbDC4gWgzSo,1878.9542,64.0,50,35.550125,35.6093,8387.84,0,[],{},2024-11-18 15:59:08.000000
D649n9qGmTi9DCRTeP2snLEbBXCAvKHozMzTjergkzJH,33093.215,65.11628,43,83.06429,422.9143,102952.43,0,[],{},2024-11-18 16:05:19.000000
Gd56Hr4pKMpdgNzCzzvFkJi8VANBZLNNHaaYY3pYNLCY,7517.5776,61.764706,34,39.113388,166.88486,27135.03,0,[],{},2024-11-18 16:07:06.000000
E6B4q5ZTe7YDppz39h84uYJAcB9g22QVRkKLpFtqAw4Y,14321.676,66.233765,77,38.27555,328.4638,86840.68,0,[],{},2024-11-18 16:07:34.000000
4W73MiMpXN4Mvay4BFRjJgDNMw9uLv8w9zAtLPxpzXcm,3900.0635,85.59322,118,73.73228,22.1749,8242.33,0,[],{},2024-11-18 16:08:30.000000
GCRG31aHX6yx18uGGNjhfFm36pjkdaCpqHzosS4kMKHR,21682.04,64.5933,209,61.52798,155.6077,52846.64,0,[],{},2024-11-18 16:10:24.000000
J8iWpsEaJHsWvTWpNXJfTqPFzpvb6YW2NjDQbVPmBv4b,18052.955,65.67164,67,55.787323,222.4601,65351.62,0,[],{},2024-11-18 16:11:56.000000
9AM7TCeBWRrjs8oUbQFm6wX6uaxzpxAWvbmaaDz8yGrn,2080.2212,64.51613,31,107.123886,28.154516,5361.26,0,[],{},2024-11-18 16:19:54.000000
3YWCR3nPZavhRUfsTvPUsmkmnQCCiXLhcy8R8dsXvtnz,533.1582,78.181816,55,53.792072,8.1682,2161.91,0,[],{},2024-11-18 16:20:48.000000
6zkV3C72C6dpDxteFYicxtCtRFeXjasu6reZ2sMUGNiV,6827.671,63.934425,61,176.5545,31.4639,13720.43,0,[],{},2024-11-18 16:21:29.000000
93ECRWvCqdsQkSWZ7ZPPSXp6dNK69hj41hLaF8BWSRjz,688.38947,93.84615,65,35.621365,15.071,3742.01,0,[],{},2024-11-18 16:24:10.000000
GHHT56bFeXwd94yWWfuaxsdxDYaEteEVH8upjP3kunwr,1002.98267,72.22222,36,143.44366,43.44208,10742.54,0,[],{},2024-11-18 16:24:25.000000
74xm3GXN2aSCZY7fE5qVuN3Naed3bQVdZkmvyR7dZkRp,7143.435,80.85107,47,66.7136,87.03979,21821.93,0,[],{},2024-11-18 16:27:55.000000
H1qxXk8ZxYsW8cDZL2V2nYohVsyN2K6dfUZCqbahTBGH,1428.81,60.0,50,26.506065,86.7607,19651.62,0,[],{},2024-11-18 16:38:33.000000
7X6ydLXWzPX8jR3V4BdRK5tA4Av7o7yQPPhtB5vYhb14,1784.5448,78.30189,106,107.73968,7.9973,3223.94,0,[],{},2024-11-18 16:46:02.000000
26QFPHsXvb4GSUm3SV4K8TVfoKmbNtgbVkcox7xNteN9,14427.104,65.74074,108,46.500248,153.2402,48044.0,0,[],{},2024-11-18 16:49:52.000000
ASeP1MwhEs8Fr7wJhRZNfJuCc9FcorVNMYNoLiZbxgfd,1322.1548,62.711864,59,28.663374,35.1359,8520.32,0,[],{},2024-11-18 16:49:56.000000
E1otwn8ZtR5731uSq8VArtw2aoFFBPqL9YvU4j2zKfo8,1191.5441,64.86487,37,28.928015,53.390945,9044.8,0,[],{},2024-11-18 16:58:04.000000
B3veGeUjG1LVCXFa1f7bn95w64kwBNGwhQEYQo1k8bDZ,5023.745,81.63265,49,30.259535,143.53041,32388.35,0,[],{},2024-11-18 17:01:59.000000
Ba6ZrvsHuBUw3LiBprNt1GcmVgu83UvBLibaxAjtkRBC,12024.87,68.33977,259,26.82569,86.7121,26898.17,0,[],{},2024-11-18 17:02:59.000000
9XiRVzA9Coc9P7gPbbUba6xx1JwM9pJSFesRwJrDBpNN,8528.034,61.11111,36,30.028786,390.49472,64674.04,0,[],{},2024-11-18 17:08:18.000000
7vj74Hwcy1jGYyWVzSwKr6VxWpuUHWStUNmLptwmzrCf,14511.857,71.79487,39,67.35859,276.20486,57599.82,0,[],{},2024-11-18 17:11:45.000000
6UR7i9DGb7pFf7Z3C9zRzEU4XmVKWPNgBDBu4EfKuKzi,3199.61,60.0,40,62.08466,57.883625,12136.46,0,[],{},2024-11-18 17:16:31.000000
Cbvu9kMiWCtLpC3WDAKzwGfvPNXJZtK8TySZCXsWzHy8,4031.416,68.49315,73,46.14933,57.971,16427.03,0,[],{},2024-11-18 17:19:03.000000
44k6XotWtZdAqcj2yAuExW5t8hQTn9CftWrQXt96k73Q,9176.854,77.55102,49,33.93083,275.9744,63267.89,0,[],{},2024-11-18 17:26:07.000000
4XvY1GVCSMDNbvfSA3yHQ2YSrdSGrXeEFNtaGkAw3Kuo,32031.518,78.15126,119,80.21013,147.07,58547.65,0,[],{},2024-11-18 17:37:11.000000
2TK4R9qwhxCRsXTjaNKgrvtA8yc6uPZEGgEy4SAnhnFN,34558.867,77.45098,102,55.337334,336.9884,103241.91,0,[],{},2024-11-18 17:41:36.000000
42S2oHkvZKGR6SdFDaoYsHSZ5FmLsUboGzidq36x3Eca,2481.968,66.666664,33,45.068897,61.95515,10020.98,0,[],{},2024-11-18 17:52:01.000000
7qTJA1R8e1HT6TVpufHjAtWnfuVb4bwSVqcE72kFpJ6y,33239.246,100.0,44,585.90137,64.46557,44585.17,0,[],{},2024-11-18 17:56:43.000000
FNszspw2pZELat2c1Ua4LoLpK1ML7SBN6pTtxDSV7QTA,33239.246,100.0,44,585.90137,64.46557,44585.17,0,[],{},2024-11-18 17:56:47.000000
6QYT49rvVbSsXKoNfEwmRdQggtHbUwMZDAbszARxtjsp,495325.16,100.0,441,651.04535,110.2741,132679.89,0,[],{},2024-11-18 17:56:49.000000
5DeyhcztDfTEWQAF9gfCchoFobwovXLrXdFpwfGD3gd7,20253.666,100.0,44,138.02943,166.74126,49600.15,0,[],{},2024-11-18 17:56:50.000000
7AdJ4UqY9FAsJjEgiM8seSNFrf86aLSxuLgpMC6knS4x,269847.34,100.0,440,134.70172,171.61,73797.87,0,[],{},2024-11-18 17:56:57.000000
H7f1DSUzt3WWUYmQ365kLnxQoPXqAbSYYTm34UwFQnLo,33239.246,100.0,44,585.90137,64.46557,44585.17,0,[],{},2024-11-18 17:57:02.000000
3s7Fe8kbmhyC7vn2Vkre8mAasnytSBsZRcBNTxkjmUTj,120960.12,100.0,245,144.93678,166.5427,74059.19,0,[],{},2024-11-18 17:57:05.000000
FtdMbXwLyXY35s8gnoAVojEg7G5RFnBzZmkoFxDHnfnj,5203.8105,64.47369,76,30.028156,135.15,33541.84,0,[],{},2024-11-18 17:58:58.000000
B3PAyTk5MrAgMdncsxA4uJCEoS2LKvfgEcA2JPFdykha,801.08,65.0,40,54.44623,16.241,3305.99,0,[],{},2024-11-18 18:04:01.000000
HLd36zMuxj3Mh2iKtChYnuj8wU4eCU4RexFxhBfHNMDN,15811.1875,67.85714,56,35.393288,290.3879,71357.74,0,[],{},2024-11-18 18:04:17.000000
9335JYyQYM4dEa4o1WKsLviSt8wTHVNprx8bRbkbZVnh,2786.3882,61.53846,52,32.02312,81.8926,19399.46,0,[],{},2024-11-18 18:06:27.000000
9d7qyGHD2meq2dGotvE6dDHaf1Z6yVrT4Wdx78ySVW1m,18701.162,60.0,55,31.233465,592.8846,141669.28,0,[],{},2024-11-18 18:08:20.000000
esWkhT8EnnKuSt4AViMkNQ7v11oiqhMe7VyBkJM1NBi,62470.45,65.346535,101,64.02122,588.3407,183865.55,0,[],{},2024-11-18 18:08:31.000000
52M4zAc1E1Zy31iJJktzk6w8rsS1NwrxDxyHvGCNw3jA,4253.8584,73.52941,34,25.391186,246.36942,37760.09,0,[],{},2024-11-18 18:11:18.000000
6ufAmMt79MiTgMgLMqiRq2BiJqRRPe7qYuMXNDZsiEb6,10775.256,65.27778,72,30.08285,260.88,65220.35,0,[],{},2024-11-18 18:13:53.000000
7rw9vL4ixwVJrWMoX81bpX6gZ3sB2bYyEpSs8CioW2rn,5543.241,63.235294,68,44.92414,83.9827,22950.22,0,[],{},2024-11-18 18:14:05.000000
6BmtuXKoG6ZXMCW5YMALHdSR8VQqEd9F3nVWr7nGm581,59359.055,71.17117,111,184.87332,187.0259,97052.59,0,[],{},2024-11-18 18:14:30.000000
8eu8Rti36pkbmcj1QPss2f1UJprmiLcfQUadjVg1Bp4s,2974.5566,69.76744,86,77.446014,20.6259,7140.14,0,[],{},2024-11-18 18:16:33.000000
2gR6GSkk1HEecYi1SwME6z3j8fSz9ivrEYtypd5vT6Lc,3313.5972,88.888885,36,91.34691,34.15542,7164.85,0,[],{},2024-11-18 18:22:35.000000
9MYnYiE7EsfZurLxdH9HKyVNiTCGnakq9dUj8bGGicxa,2637.9365,65.789474,38,25.225653,137.59474,23552.32,0,[],{},2024-11-18 18:22:45.000000
CLnUobvN8Fy7vhDMkQqNF7STxk5CT7MoePXvkgUGgdc9,5418.8184,60.44776,134,81.31643,40.4913,14437.61,0,[],{},2024-11-18 18:27:06.000000
GP2HwuEELcjRv43Z6CgdxFWvi5KTX4yZWzfJQh9vJ77Q,7563.0967,72.83951,81,31.65962,158.073,39448.39,0,[],{},2024-11-18 18:27:14.000000
DjjDBGTVaEa14PxpjCoCcSGagbat3ZoSXgp4mjx9d6fU,3727.3298,64.15094,53,31.609642,111.322,26505.02,0,[],{},2024-11-18 18:33:14.000000
4Ed91mP8B86C5vmk8igVEE34yVYBVP2AQ4aWqHnjrZiq,15397.249,60.0,85,29.708693,332.777,82084.11,0,[],{},2024-11-18 18:34:08.000000
5kQ2xNYXzHDa8uq9HoVxtWu6A1BYyUpbvX6q1Vbvekdz,1999.0543,67.64706,34,31.065231,62.38544,9802.33,0,[],{},2024-11-18 18:35:16.000000
6mEr7KYARdTVpN6JU8pLmcdsV66zacJxQqxwQ3deHqBz,3411.0117,65.0,40,36.7086,115.21575,21818.06,0,[],{},2024-11-18 18:36:23.000000
CQBbk3o75seNtHgy2H33XSugY4Ji7pgi19cTzaGPBba1,6065.522,82.22222,45,49.42279,101.73456,22837.49,0,[],{},2024-11-18 18:42:04.000000
6zjLu9irhNu8MzFd6y7oBE2ePcwpvud9gLMx2v4CXZj5,15642.402,82.97872,47,70.35181,224.85681,57143.05,0,[],{},2024-11-18 18:42:55.000000
HSumjzkxK4perPAyntB3ftiCzDA82hXfQfFSwtbWkRvn,7365.748,66.0,50,81.04641,72.5447,20388.65,0,[],{},2024-11-18 18:42:59.000000
APCWM6CYUi6qEK3osELUs61uMH74jCcKy3KJq1NkuygJ,7874.9263,66.0,50,71.15571,97.8422,26530.66,0,[],{},2024-11-18 18:47:02.000000
7yZ5xMoL25mZpUh9Bgm4JDSaTENARpbpZv7e8fSDEheT,336.6435,67.741936,31,25.296097,21.46242,2998.0,0,[],{},2024-11-18 18:53:06.000000
4HESqoE7RgFnARJ6Dg1V2cS9DNyhZ5Ux2CrVjzuLvQzN,55672.79,88.888885,36,192.10089,400.7593,113139.8,0,[],{},2024-11-18 18:57:04.000000
EFG2upCqoh54cyVLPAshAoHmfm2j9ZAYFcxc6DvxDitT,3037.8118,64.0,50,45.647762,66.7513,16397.45,0,[],{},2024-11-18 19:07:19.000000
5Kbxk4iyjRMSCxn3FAhYorRSnKbjVFeePVbxLi6MyAQe,2318.6807,89.09091,55,132.7133,16.538,5068.83,0,[],{},2024-11-18 19:13:26.000000
CWYjJvNdstXutbRqMu5FCzeYYED4nXPAFcbHLbJbmbks,3189.2756,60.97561,41,25.897736,141.15793,26147.63,0,[],{},2024-11-18 19:24:43.000000
8U6wngJHU16trunbJLypAYjsMYB6Xg4d4ZDZVnFA1wHG,20853.518,69.04762,42,42.166653,557.133,113332.11,0,[],{},2024-11-18 19:28:05.000000
5LJGw1pZ7TnK4CEjrBdg9bAHDDfomxncmNSgVEBWVeYU,422.2232,65.625,32,117.71678,6.912344,1405.72,0,[],{},2024-11-18 19:30:29.000000
HLv6yCEpgjQV9PcKsvJpem8ESyULTyh9HjHn9CtqSek1,20743.57,78.125,32,56.527134,494.01953,81106.83,0,[],{},2024-11-18 19:36:04.000000
Hdfke4TGhV97jiw1zkWYq9wUBpPit9rCHYsi6C9sZYSE,2005.5247,68.75,32,50.781242,49.422188,7932.38,0,[],{},2024-11-18 19:37:22.000000
Gs5rj5FFNd2YMwaQGMPux71jS9qTp83DU7LM2FycZvdi,2098.6565,69.23077,39,27.171701,99.019356,17545.65,0,[],{},2024-11-18 19:41:08.000000
3r8YeASmqKZm8SvBSyoVgj6JyxB46k87Mw13eGkYnt9Z,4393.969,96.72131,61,67.67599,43.2443,12462.79,0,[],{},2024-11-18 19:43:54.000000
AqSRuSLUcBTRNBwqDwwtC2WtYJf5TZ69mcHQuTk7JNbj,2871.2222,60.0,45,72.358665,40.313667,9881.94,0,[],{},2024-11-18 19:46:19.000000
H5nhoNBkXdq8LtXY8GnSCmAQfXvkpLsogA5kzdEfb6vg,83938.92,100.0,101,5923.0425,6.7401,56017.71,0,[],{},2024-11-18 20:12:33.000000
3pJWwggUqNMnJF4VPN2T5wRxjA3EEd4rhbeKDuBZzWVW,992.1134,65.625,32,123.6665,11.484062,2379.27,0,[],{},2024-11-18 20:15:49.000000
DEW82DMsqiaEss5rEdUqp1NVfpg3bnswej6LnSFkqjAo,16851.383,66.666664,42,46.54689,380.1969,78738.6,0,[],{},2024-11-18 20:26:50.000000
8YUD8XKHtHQUpnQgAoFswHbxvoPkGHfNL4ajijD9Bd2z,2372.0808,60.465115,43,44.764904,65.235466,13732.03,0,[],{},2024-11-18 20:28:24.000000
8a8MbWSArZxQNg8SibR4cBffLipftpMKR7jVcaUyCnsM,7378.9707,77.61194,67,116.4895,54.216,18942.19,0,[],{},2024-11-18 20:36:33.000000
HB7MPEumnr4pG2XsCLocdFZnFNCLrTtMwxVXt4GpRoxH,4076.752,70.27027,37,42.113445,118.73851,21273.75,0,[],{},2024-11-18 20:49:28.000000
CFXH1Sayzj79TG4RNpcEsNuQ1rcLyqNtpd6VYPcAwPdo,3199.9639,65.21739,207,27.95644,52.2565,13609.42,0,[],{},2024-11-18 20:52:59.000000
Ldn5osDKevDYCGQU6v4v8aGxD9nKAeHFjzV5tSRrZdB,4956.752,73.91304,46,45.81352,131.51782,29742.62,0,[],{},2024-11-18 20:54:35.000000
GED8rzNNo6gcjHoBixUSfSC6HiMLBQhvjiXjyvLfaDZN,239920.17,100.0,401,108.27336,176.8144,74377.78,0,[],{},2024-11-18 21:17:05.000000
FEmAATFSModHLzSpRHhBa3v8Xtc4TpCvKTQn4gv59C5o,682191.75,100.0,401,704.6757,153.2924,181338.06,0,[],{},2024-11-18 21:17:16.000000
EQUE89VSbfjXvQYcn82GhXbge1hRWQFVyiMqFwqzkoKB,907.8241,73.9726,73,48.251125,11.1786,3156.26,0,[],{},2024-11-18 21:21:56.000000
3JVhQAm2ENnbzmnh44EoEkXe3SPig3LBQMUkVuKJegY7,3679.3027,76.27119,59,29.80286,66.3364,16531.8,0,[],{},2024-11-18 21:33:22.000000
9EikSMgay6wxjWZZtsiq1kTKuqaUAWKNLm8ChQLa4Feo,8264.759,78.26087,69,31.063934,183.8888,46041.58,0,[],{},2024-11-18 21:37:21.000000
56Xx6FLQ8skDoMHjYJA5oMr1iDWab7hTFup636mhbjBE,41004.87,69.0411,365,27.790619,244.7718,77677.35,0,[],{},2024-11-18 21:48:35.000000
DAraH2X8tTQZgK6xiYg6ocU8fH1p8VTPvV1fM4gBEcRn,25466.674,72.0,75,82.58634,214.5518,69302.38,0,[],{},2024-11-18 21:49:26.000000
AFJUb4XBiuGCEexbG9hNXtpwPArN3v4W2SyhGN66zkhW,21611.432,62.424244,165,26.550318,299.6659,84698.47,0,[],{},2024-11-18 22:06:21.000000
5zo8UBXa96eUsED8rgGYvqyYU3D3ccgXoygqjzqRZrGz,122443.586,97.98658,149,73.72103,523.8895,213918.23,0,[],{},2024-11-18 22:07:45.000000
J8fuSwtjFgKDiWqzz3fRJGrJ58CuV58GpTU8pd71FMsQ,13016.975,72.94118,85,26.504047,313.6363,78160.82,0,[],{},2024-11-18 22:12:00.000000
JDbR4zkWbQ28VT3AYsXPLZMQQ2GxjRXB4ZxqZZ4fdr2j,156.08156,80.39216,51,43.047096,3.3875,835.7,0,[],{},2024-11-18 22:17:15.000000
2ZUkmUGNoHCkkBcwBdrKXyqmYq2sMTBzDogQMViGZetn,333.3682,62.5,32,25.204191,20.015,2884.85,0,[],{},2024-11-18 22:19:51.000000
E5wbzwKtLTVNBygiTdh7LNTSLadLrsVfKnhkoShcXXJK,1788.7354,60.0,30,320.72943,9.021334,2819.21,0,[],{},2024-11-18 22:32:30.000000
AWQRxwaeq5BojQzg5mba66ExufA3S2d7C6MhwPngMGZ5,20150.387,64.51613,93,93.5688,80.4681,37707.08,0,[],{},2024-11-18 22:34:35.000000
9tYbmUiSc7YQnmfwPCK4vmaADKUA6tZf1RgD12iukt6a,24527.29,74.72527,91,89.88404,154.5395,56538.51,0,[],{},2024-11-18 22:52:37.000000
72e6QM7gn9MH5u1YpgQbduexm4WAon1cnsSXPqKnLQec,167719.73,64.73988,173,101.49483,591.7866,290804.06,0,[],{},2024-11-18 22:58:27.000000
GUYrAM12ERbK9qkSzXJHyYTZSYPXPR1mDmnJjqhzVJf6,5208.8594,71.42857,42,42.243237,146.79095,29869.72,0,[],{},2024-11-18 23:01:55.000000
Hnnw2hAgPgGiFKouRWvM3fSk3HnYgRv4Xq1PjUEBEuWM,113904.23,60.063896,313,45.01423,546.6279,217426.84,0,[],{},2024-11-18 23:12:52.000000
2bgDD8L3f8Y1GeWfJCu9s4u15P2BavMMYmfg4PuUCQQf,33399.434,69.60784,102,36.485764,553.68,151819.16,0,[],{},2024-11-18 23:13:59.000000
